epaid,facility_name,company,addr,city,state,zip,lat,lng,nh3_lbs,locations,accidents,latest_receipt_date,naics,territory,contact_name,contact_phone,contact_email
100000120987,Butterball - Huntsville,"Butterball, Llc",1294 N. College St.,Huntsville,AR,72740,36.10176,-93.735439,68000.0,6,0,2023-06-15,311615,Micah,,,
100000207082,"DOT Foods, Inc. (Cambridge City, IN)","Dot Foods, Inc.",14600 Gateway Rd.,Cambridge City,IN,47327,39.850846,-85.150802,12800.0,6,0,2024-05-28,49312,Brian,,,
100000068874,Farm Service Coop-Schleswig,Farm Service Coop,2150 D. Ave.,Schleswig,IA,51461,42.168025,-95.449453,563000.0,6,0,2024-05-06,42491,Brian,,,
100000068589,Farm Service Coop-Irwin,Farm Service Coop,406 Front Street,Irwin,IA,51446,41.788889,-95.204167,940000.0,6,0,2024-05-07,42491,Brian,,,
100000068286,Farm Service Coop-Shelby,Farm Service Coop,32216 385th Street,Shelby,IA,51571,41.480044,-95.452904,570000.0,6,0,2024-05-03,42491,Brian,,,
100000068115,Farm Service Coop-Atlantic,Farm Service Coop,54464 Olive Street,Atlantic,IA,50022,41.440123,-95.000589,650000.0,6,0,2024-05-06,42491,Brian,,,
100000139227,Nexus - Arlington,Nexus Cooperative,291 South Main,Arlington,IA,50606,42.743386,-91.661827,179325.0,6,0,2024-07-24,42491,Brian,,,
100000170655,FWC  - Bremer,Farmers Win Cooperative,1813 190th Street,Waverly,IA,50677,42.774023,-92.392225,708898.0,6,0,2025-12-12,42491,Brian,,,
100000228906,Sugar Creek Packing Co.- BWB,Sugar Creek Packing Co.,4235 Thunderbird Lane,Fairfield,OH,45014,39.326148,-84.480582,37318.0,6,0,2025-01-20,31141,Brian,,,
100000222323,Target Food Distribution Center T3880,Target Corporation,42 Commerce Parkway,West Jefferson,OH,43162,39.948166,-83.352445,63000.0,6,0,2023-12-08,49312,Brian,,,
100000248957,"Reser's Fine Foods, Inc. - Capitol Facility","Reser'S Fine Foods, Inc.",5526 N Capitol Ave.,Pasco,WA,99301,46.27878,-119.08801,85842.0,6,0,2025-09-10,311999,Brian,,,
100000017135,Kirwin NH3 Plant,Trinity Ag Llc.,222 NE 4th,KIRWIN,KS,67644,39.67588,-99.116363,168000.0,6,0,2021-09-29,42491,Brian,,,
100000016519,Agra NH3 Plant,Trinity Ag Llc.,671 Railroad Ave,AGRA,KS,67621,39.763608,-99.114623,150000.0,6,0,2021-09-22,42491,Brian,,,
100000016207,Mid Kansas Cooperative Bluff City,Mid Kansas Cooperative,164 N Argonia Rd.,Argonia,KS,67004,37.079509,-97.875188,200543.0,6,0,2022-08-15,42491,Brian,,,
100000016136,Mid Kansas Cooperative- Mayfield,Mid Kansas Cooperative,169 S. Chicaskia Rd,Mayfield,KS,67103,37.261286,-97.587502,139914.0,6,0,2022-08-15,42491,Brian,,,
100000015468,Kensington NH3 Plant,Trinity Ag Llc.,228 S. MAIN,KENSINGTON,KS,66951,39.763793,-99.030856,182000.0,6,0,2021-09-29,42491,Brian,,,
100000015128,KANZA COOP-COATS,Kanza Coop,507 MAIN ST,COATS,KS,67028,37.509876,-98.828886,401087.0,6,0,2024-02-21,42491,Brian,,,
100000109508,Kemps LLC.,Dairy Farmers Of America,406 N. Broadway,Rochester,MN,55903,44.027971,-92.462262,65000.0,6,1,2021-06-23,31152,Brian,,,
100000017769,"Grayville, IL Satellite","Posey County, Llc",2333 Highway 1,Grayville,IL,62844,38.219952,-88.010614,350000.0,6,0,2024-06-03,42491,Brian,,,
100000175151,South Point Energy Center,Calpine Corporation,3779 Courtwright Road,Mohave Valley,AZ,86440,34.867722,-114.533561,130000.0,6,0,2021-03-17,221112,Luke,,,
100000196174,"DOT Foods, Inc. (Ardmore)","Dot Foods, Inc.",3411 Cypert Way,Ardmore,OK,73401,34.138059,-97.135759,14033.0,6,0,2021-09-09,49312,Micah,,,
100000177168,Lindsay Hill Generating Station,Alabama Power Company,3405 County Road 26,Billingsley,AL,36006,32.65321,-86.73894,78000.0,6,0,2024-05-03,221112,Micah,,,
100000216768,"Reser's Fine Foods, Inc. - Topeka Distribution","Reser'S Fine Foods, Inc.",3121 SE 6th Avenue,Topeka,KS,66607,39.043962,-95.63588,18782.0,6,0,2023-10-12,311991,Brian,,,
100000213011,Kanza Cooperative Association - Iuka Plant,Kanza Coop,50132 N. Highway 281,Iuka,KS,67066,37.722823,-98.737151,284492.0,6,0,2024-02-21,42491,Brian,,,
100000226873,Mid Kansas Cooperative  (Newport Branch),Mid Kansas Cooperative,950 E Ks. Hwy 44,Anthony,KS,67003,37.155172,-97.865954,167897.0,6,0,2022-08-15,42451,Brian,,,
100000017849,"Griffin, IN","Posey County, Llc",250 Railroad Street,Griffin,IN,47616,38.204292,-87.91123,480000.0,6,0,2024-06-03,42491,Brian,,,
100000007618,"Skyland Grain, LLC. - Bear Creek",Skyland Grain Llc,3299 SW Road I,Syracuse,KS,67878,37.797033,-101.8875,206000.0,6,0,2023-04-05,42491,Brian,,,
100000215377,"Leprino Foods, Greeley",Leprino Foods Company,1302 1st Ave,Greeley,CO,80631,40.416952,-104.675853,110000.0,6,0,2022-07-29,311513,Brian,,,
100000203013,"Skyland Grain, LLC - Walsh",Skyland Grain Llc,48985 W. HWY 160,Walsh,CO,81090,37.4238,-102.179719,388000.0,6,0,2023-04-05,42491,Brian,,,
100000104193,EDGERTON,Ottawa Cooperative Association,1002 E. 2ND,EDGERTON,KS,66021,38.760097,-95.009345,378000.0,6,0,2021-03-03,42491,Brian,,,
100000105469,MIDLAND,Ottawa Cooperative Association,1941 DIAGONAL ROAD REAR,MIDLAND,KS,66046,39.027608,-95.239823,355000.0,6,0,2021-03-03,42491,Brian,,,
100000105021,OVERBROOK,Ottawa Cooperative Association,102 OAK STREET,OVERBROOK,KS,66524,38.775951,-95.558984,518000.0,6,0,2021-03-03,42491,Brian,,,
100000104889,Cedar NH3,Trinity Ag Llc.,24061 H Road,Cedar,KS,67628,39.660164,-98.935638,108000.0,6,0,2021-09-22,42491,Brian,,,
100000203004,"Skyland Grain, LLC - Buckeye",Skyland Grain Llc,2159 HWY 89,Holly,CO,81047,37.676575,-102.128879,334000.0,6,0,2023-04-05,42451,Brian,,,
100000088148,Farm Service Coop - Portsmouth,Farm Service Coop,105 Main Street,Portsmouth,IA,51565,41.64944,-95.516065,880000.0,6,0,2024-05-07,42491,Brian,,,
100000189173,"Portales Dairy Products, LLC",Dairy Farmers Of America,1820 South Industrial Drive,Portales,NM,88130,34.170199,-103.372039,20600.0,6,0,2024-08-29,311514,Brian,,,
100000145185,"Leprino Foods Company, Roswell, NM Plant",Leprino Foods Company,5600 Omaha Road,Roswell,NM,88203,33.330445,-104.482652,130000.0,6,0,2023-10-11,311513,Brian,,,
100000020568,General Mills - Wellston,"General Mills, Inc.",2403 South Pennsylvania Avenue,Wellston,OH,45692,39.096111,-82.543889,201000.0,6,0,2024-08-20,311412,Brian,,,
100000182429,CARROLL SERVICE COMPANY-LANARK WEST PLANT,Carroll Service Company,24751 IL HWY 52,Lanark,IL,61046,42.096667,-89.845278,740000.0,6,0,2024-02-29,42491,Brian,,,
100000173929,"Reser's Fine Foods, Inc. - Halifax Facility","Reser'S Fine Foods, Inc.",11251 Highway 903,Halifax,NC,27839,36.360213,-77.661614,34875.0,6,0,2024-09-20,311991,Micah,,,
100000090126,Tamarack Farms Dairy,The Kroger Co,1701 Tamarack Drive,Newark,OH,43055,40.038889,-82.460833,18663.0,6,0,2023-07-21,31151,Brian,EMMETT O'NEAL,7405228181.0,EMMETT.ONEAL@KROGER.COM
100000040546,"Nestle USA Inc. - Springville, UT",The Stouffer Corporation,815 West Raymond Klauck Way,Springville,UT,84663,40.189167,-111.624167,280000.0,5,0,2024-04-08,311412,Luke,,,
100000254556,East Penn Ave. Robesonia LLC,"C&S Wholesale Grocers, Llc",336 East Penn Avenue,Robesonia,PA,19551,40.346058,-76.125609,25800.0,5,0,2024-07-23,42441,Micah,,,
100000174376,Tom Thumb Alliance Distribution Center,"Safeway, Inc.",743 Henrietta Creek Road,Roanoke,TX,76262,32.996246,-97.248917,28000.0,5,1,2021-03-15,49312,Micah,,,
100000040635,"Nestle Prepared Foods Company - Solon, OH",The Stouffer Corporation,5750 Harper Road,Solon,OH,44139,41.4044619,-81.469531,139402.0,5,3,2024-07-18,311412,Brian,,,
100000025322,"GRAINCO FS, Inc.  Mendota Facility","Grainco Fs, Inc.",183 N 40th Rd,Mendota,IL,61342,41.513611,-89.13,576912.0,5,0,2024-08-19,42491,Brian,,,
100000253405,HEB Fresh Plant,H. E. Butt Grocery Company,711 S Foster Rd,San Antonio,TX,78222,29.417182,-98.365034,30000.0,5,0,2024-02-05,42441,Micah,,,
100000255172,ADUSA Distribution LLC DC5 Bi Lo,Adusa Distribution Llc,208 BI-LO Blvd.,Greenville,SC,29607,34.798511,-82.309522,13200.0,5,0,2024-09-20,49312,Micah,,,
100000182777,TVA - Cumberland Fossil Plant,Tennessee Valley Authority,815 Cumberland City Rd,Cumberland City,TN,37050,36.39,-87.6475,533400.0,5,0,2023-05-08,221112,Micah,,,
100000183883,Food Lion Distribution Center DC20,Adusa Distribution Llc,6500 Enterprise Drive,Disputanta,VA,23842,37.161861,-77.284389,14000.0,5,0,2023-10-25,49312,Micah,,,
100000182456,Denver Distribution Center,"Safeway, Inc.",4600 Stapleton Drive South,Denver,CO,80216,39.779972,-104.936389,47000.0,5,0,2025-02-18,49312,Brian,,,
100000096745,FURLEY,Kanza Cooperative Association,10745 AVENUE F  (IN FURLEY),VALLEY CENTER,KS,67147,37.879871,-97.213942,340457.0,5,0,2024-02-21,42491,Brian,,,
100000097281,Portis Elevator,Midway Co-Op,219 Market Street,Portis,KS,67474,39.567819,-98.705184,229000.0,5,0,2021-12-13,42491,Brian,,,
100000038309,Dollar General MO LLC,Dollar General Corporation,7101 Hazelwood Ave,Berkeley,MO,63134,38.766389,-90.340667,26200.0,5,0,2024-05-06,49312,Brian,,,
100000024582,"GRAINCO FS, Inc.  Baker Plant","Grainco Fs, Inc.",1785 N 43rd Rd,Leland,IL,60531,41.559167,-88.820278,626582.0,5,0,2024-08-19,42491,Brian,,,
100000024831,"GRAINCO FS, Inc. Lostant Plant","Grainco Fs, Inc.",536 North 15th Street,Lostant,IL,61334,41.149167,-89.056111,450000.0,5,0,2024-08-19,42491,Brian,,,
100000019222,"U.S. Foods, Inc. Las Vegas","U.S. Foods, Inc.",1685 W Cheyenne Avenue,North Las Vegas,NV,89032,36.216806,-115.162944,31000.0,5,0,2021-07-23,42441,Luke,,,
100000223126,Beachner Grain Inc.- Fredonia,"Beachner Grain, Inc.",731 E Fillmore Street,Fredonia,KS,66736,37.544889,-95.824981,170000.0,5,0,2024-02-05,111191,Brian,,,
100000043776,Bachman Water Treatment Plant,Dallas Water Utilities,2605 Shorecrest Drive,Dallas,TX,75235,32.849678,-96.869145,103000.0,5,0,2024-06-12,22131,Micah,,,
100000188496,Food Lion Distribution Center # 30,Adusa Distribution Llc,258 Snider Street,Elloree,SC,29047,33.52733,-80.56882,16092.0,5,0,2024-12-02,42441,Micah,,,
100000057868,"Prairieland FS, Inc - Kinderhook","Prairieland Fs, Inc",30157 State Hwy 96,Kinderhook,IL,62345,39.701389,-91.156111,684000.0,5,0,2024-04-08,42491,Brian,,,
100000057939,"Prairieland FS, Inc. - Pleasant Hill","Prairieland Fs, Inc",901 South Main,Pleasant Hill,IL,62366,39.435556,-90.877222,214535.0,5,0,2024-05-21,42491,Brian,,,
100000023217,"McCain Foods USA, Inc., Grand Chute, Wisconsin","Mccain Foods, Ltd.",555 N Hickory Farm Lane,Appleton,WI,54914,44.267228,-88.449575,48000.0,5,0,2025-01-20,311412,Brian,,,
100000023495,Allied Cooperative - West Salem,Allied Cooperative,165 S Mill Street,West Salem,WI,54669,43.895278,-91.075,179000.0,5,0,2025-03-10,49313,Brian,,,
100000029916,ALLIED COOPERATIVE - Adams Agronomy,Allied Cooperative,351 E. Railroad Street,Adams,WI,53910,43.948201,-89.808458,130000.0,5,0,2023-01-11,49313,Brian,,,
100000037578,"U.S. Foods, Inc. - Knoxville","U.S. Foods, Inc.",269 Kings Court,Alcoa,TN,37701,35.778662,-83.986702,18000.0,5,1,2025-01-24,42441,Micah,,,
100000143908,Gold Star FS Inc.- Cordova,Gold Star Fs Inc.,25900 150th. Ave. N,Cordova,IL,61242,41.670833,-90.270556,220000.0,5,0,2021-11-16,42491,Brian,,,
100000147405,Evonik Corporation,Evonik Corporation,8300 West Route 24,Mapleton,IL,61547,40.565917,-89.724294,281000.0,5,0,2021-08-02,325199,Brian,,,
100000234837,TVA GALLATIN FOSSIL PLANT,Tennessee Valley Authority,1499 STEAM PLANT RD,GALLATIN,TN,37066,36.313159,-86.401588,243000.0,5,0,2022-03-28,221112,Micah,,,
100000235195,TVA Shawnee Fossil Plant,Tennessee Valley Authority,7900 Metropolis Lake Road,West Paducah,KY,42086,37.150854,-88.77352,162000.0,5,0,2022-09-28,221112,Micah,,,
100000060881,"GRAINCO FS, Inc. South Ottawa","Grainco Fs, Inc.",2540 North IL Rt 23,Ottawa,IL,61350,41.301111,-88.835833,403419.0,5,0,2024-08-19,42491,Brian,,,
100000044766,Elm Fork Water Treatment Plant,Dallas Water Utilities,1440 Whitlock Lane,Carrollton,TX,75006,32.972158,-96.912212,103000.0,5,0,2024-05-13,22131,Micah,,,
100000221752,"Beachner Grain, Inc. - Chanute","Beachner Grain, Inc.",401 W. 21st,Chanute,KS,66720,37.657065,-95.460835,600000.0,5,0,2023-09-20,11511,Brian,,,
100000143846,Gold Star FS Inc.-Deer Grove,Gold Star Fs Inc.,1455 Hoover Road,Deer Grove,IL,61243,41.6059,-89.690772,260000.0,5,0,2021-11-24,42491,Brian,,,
100000038997,"The Pictsweet Company - Clarksville, AR Plant",The Pictsweet Company,509 Taylor Road,Clarksville,AR,72830,35.45142,-93.4529,20000.0,5,0,2022-08-23,311411,Micah,,,
100000042875,"Prairieland FS, Inc. - Camden","Prairieland Fs, Inc",6299 LaPrairie Rd,Huntsville,IL,62344,40.142778,-90.789444,241398.0,5,0,2024-04-10,42491,Brian,,,
100000053559,"Bureau Service Co. d/b/a Ag View FS, Inc - Walton","Bureau Service Co. D/B/A Ag View Fs, Inc.",902 IL Rt 26,Amboy,IL,61310,41.714389,-89.458278,673919.0,5,0,2025-11-06,42491,Brian,,,
100000048352,"Prairieland FS, Inc. - Astoria","Prairieland Fs, Inc",2452 N. Bader Road,Astoria,IL,61501,40.224722,-90.361111,453000.0,5,0,2024-04-08,42491,Brian,,,
100000062255,"Beachner Grain, Inc.-Neodesha","Beachner Grain, Inc.",10th & Mill St.,Neodesha,KS,66757,37.414198,-95.684985,260000.0,5,0,2024-12-09,42491,Brian,,,
100000042134,"U.S. Foods, Inc. - Topeka","U.S. Foods, Inc.",4725 NW US Hwy 24,Topeka,KS,66618,39.088759,-95.734596,23000.0,5,0,2024-07-05,42441,Brian,,,
100000149555,Gold Star FS Inc.-Coleta,Gold Star Fs Inc.,24909 Pilgrim Road,Sterling,IL,61081,41.90613,-89.766152,230000.0,5,0,2021-11-16,42491,Brian,,,
100000152611,CHEM GRO of LAHARPE,"Chem Gro, Inc.",598 SOUTH C STREET,LAHARPE,IL,61450,40.578249,-90.976141,560000.0,5,0,2021-10-11,42491,Brian,,,
100000194684,Hannaford Brothers DC1,Adusa Distribution Llc,54 Hannaford Road,South Portland,ME,4104,43.62013,-70.288158,11913.0,5,0,2025-12-02,49312,Micah,,,
100000040813,"McCain Foods USA, Inc., Rice Lake, Wisconsin","Mccain Foods, Ltd.",100 West Coleman Road,Rice Lake,WI,54868,45.487809,-91.737359,29667.0,5,0,2024-03-14,31141,Brian,,,
100000045783,Allied Cooperative- Melrose,Allied Cooperative,N1370 Hwy 54,Melrose,WI,54642,44.116389,-91.013056,249780.0,5,0,2025-03-10,49313,Brian,,,
100000051436,Allied Cooperative - Galesville,Allied Cooperative,W19801 Winnebago Road,Galesville,WI,54630,44.075833,-91.347778,238000.0,5,0,2025-01-27,49313,Brian,,,
100000020292,"Chem Gro, Inc. Bowen","Chem Gro, Inc.",330 North Cty. Road 2300,Bowen,IL,62316,40.240459,-91.064863,1150000.0,5,0,2024-10-29,42491,Brian,,,
100000184034,"DFA Dairy Brands Ice Cream, LLC dba Meadow Gold Ic","Dfa Dairy Brands Ice Cream, Llc",1310 East Commerce Drive,St. George,UT,84790,37.03627,-113.555607,122000.0,5,0,2025-01-21,31152,Luke,,,
100000193621,Fairfield Non-Stock Co-op Fertilizer Association,William Nejezchleb,4110 W. BLUE HILL ROAD,Ayr,NE,68925,40.379889,-98.438528,260000.0,5,0,2024-01-02,42491,Brian,,,
100000141982,"GRAINCO FS, Inc. GORMAN","Grainco Fs, Inc.",1720 Gorman Rd,Coal City,IL,60416,41.26145,-88.34207,381965.0,5,0,2024-08-19,42491,Brian,,,
100000081449,The Pictsweet Company,The Pictsweet Company,25549 FM 88,Monte Alto,TX,78538,26.37643,-97.96879,70000.0,5,0,2023-01-09,311411,Micah,,,
100000083376,"The Pictsweet Company - Bells, TN Facility",The Pictsweet Company,10 Pictsweet Drive,Bells,TN,38006,35.716111,-89.087222,78000.0,5,0,2024-07-11,311411,Micah,,,
100000173395,Luray Elevator - West Plant,Midway Co-Op,West K-18 Highway,Luray,KS,67649,39.1175,-98.699167,299000.0,5,0,2021-12-13,42491,Brian,,,
100000133198,Hiland Dairy - Chandler,Prairie Farms Dairy,1100 Thunderbird,Chandler,OK,74834,35.714643,-96.895854,33664.0,5,0,2022-08-24,311511,Micah,,,
100000133866,"DuBois Logistics, LLC","C&S Wholesale Grocers, Llc",851 Beaver Drive,Dubois,PA,15801,41.121533,-78.734263,16300.0,5,0,2024-04-16,49312,Micah,,,
100000133982,"Perdue Foods, LLC, Salisbury Processing Plant",Perdue Farms Incorporated,521 Willow Street,Salisbury,MD,21801,38.366233,-75.606272,36205.0,5,0,2025-04-14,311615,Micah,,,
100000145256,"Perdue Farms Inc., Accomac Processing Plant",Perdue Farms Incorporated,22520 Lankford Highway,Accomac,VA,23301,37.736111,-75.656111,72000.0,5,0,2024-05-17,11232,Micah,,,
100000135267,"DFA Dairy Brands Ice Cream, LLC dba Midwest Ice Cr","Dfa Dairy Brands Ice Cream, Llc",630 Meadow Street,Belvidere,IL,61008,42.261413,-88.836582,45000.0,5,0,2022-10-18,31152,Brian,,,
100000178657,ADUSA Distribution LLC-DC59 Chester,Adusa Distribution Llc,1 Elizabeth Drive,Chester,NY,10918,41.346643,-74.285493,28362.0,5,0,2024-06-17,49312,Micah,,,
100000129586,"Agricultural Services Inc., of Shelton  NE","Agricultural Services Inc., Grand Island  Ne",523 Railroad Street,Shelton,NE,68876,40.778341,-98.738688,220000.0,5,0,2021-11-09,42491,Brian,,,
100000121183,Fairfield Non-Stock Co-op Fertilizer Association,William Nejezchleb,"2nd and ""D"" Streets",Fairfield,NE,68938,40.428333,-98.105556,650000.0,5,0,2024-01-02,42491,Brian,,,
100000090983,"Agricultural Services Inc., of Grand Island  NE","Agricultural Services Inc., Grand Island  Ne",2777 N. Broadwell Ave,Grand Island,NE,68803,40.951263,-98.358695,550000.0,5,0,2021-07-30,42491,Brian,,,
100000091045,"Agricultural Services, Inc. of Boelus, NE","Agricultural Services Inc., Grand Island  Ne",712 Cheyenne Street,Boelus,NE,68820,41.074801,-98.713045,260000.0,5,0,2021-10-12,42491,Brian,,,
100000094275,"Agricultural Services Inc., of Cairo  NE","Agricultural Services Inc., Grand Island  Ne",6000 N Hwy 11,Cairo,NE,68824,41.005243,-98.607673,360000.0,5,0,2021-10-12,42491,Brian,,,
100000127882,C&S Wholesale Grocers - Westfield,"C&S Wholesale Grocers, Llc",53 Summit Lock Road,Westfield,MA,1085,42.175233,-72.739662,62000.0,5,0,2023-12-21,312113 • 49312,Micah,,,
100000181956,Safeway Phoenix Ice Cream Plant,"Safeway, Inc.",2434 E. Pecan Road,Phoenix,AZ,85040,33.396765,-112.028141,40400.0,5,0,2023-01-17,31152,Luke,,,
100000106119,"US Foods, Inc.","U.S. Foods, Inc.",7598 NW 6th Avenue,Boca Raton,FL,33487,26.414383,-80.091419,17000.0,5,0,2021-04-09,42441,Micah,,,
100000112898,"DG Fresh Distribution AL, LLC",Dollar General Corporation,6080 Mobile Highway,Montgomery,AL,36108,32.293469,-86.353575,49813.0,5,0,2025-12-28,49312,Micah,,,
100000114119,"DFA Dairy Brands Ice Cream, LLC dba Friendly's Ice","Dfa Dairy Brands Ice Cream, Llc",1855 Boston Road,Wilbraham,MA,1095,42.146389,-72.480833,66000.0,5,0,2025-02-18,31152,Micah,,,
100000117072,Hiland Dairy Foods Dallas,Prairie Farms Dairy,5327 Botham Jean Blvd,Dallas,TX,75215,32.741944,-96.759444,18000.0,5,0,2025-12-23,311511,Micah,,,
100000234999,Prairie Farms Dairy/Holland,Prairie Farms Dairy,304 Main Street,Holland,IN,47541,38.246809,-87.0386737,14000.0,5,0,2024-09-12,31151,Brian,,,
100000105771,"McCain Foods USA, Inc., Plover, Wisconsin","Mccain Foods, Ltd.",10973 State Hwy 54 East,Wisconsin Rapids,WI,54494,44.429083,-89.669737,128568.0,5,0,2025-01-21,311411,Brian,,,
100000118142,EvonikCorporation,Evonik Corporation,337 Vincent Street,Milton,WI,53563,42.781111,-88.968889,58572.0,5,0,2022-09-23,325613,Brian,,,
100000124901,ALLIED COOPERATIVE - - Townline Road,Allied Cooperative,N 3709 LL Townline Rd,Mauston,WI,53948,43.775278,-90.070556,260000.0,5,0,2023-01-11,49313,Brian,,,
100000177275,DG Distribution IN LLC,Dollar General Corporation,6500 South US 421,Westville,IN,46391,41.515312,-86.896866,16000.0,5,0,2025-05-01,49312,Brian,,,
100000119294,Albertsons Portland Distribution Center,"Safeway, Inc.",17505 NE San Rafael Street,Portland,OR,97230,45.538955,-122.484019,44000.0,5,0,2024-01-20,49312,Brian,,,
100000108698,Fairfield Non-Stock Co-op Fertilizer Association,William Nejezchleb,30490 RD-Q,Edgar,NE,68935,40.408333,-97.995833,224314.0,5,0,2024-01-02,42491,Brian,,,
100000165037,"U.S. Foods, Inc. - Oklahoma City","U.S. Foods, Inc.",10211 N Interstate 35 Service Rd.,Oklahoma City,OK,73131,35.574251,-97.449296,22030.0,5,0,2021-01-26,42441,Micah,,,
100000109795,Fairfield Non-Stock Co-op Fertilizer Association,William Nejezchleb,31080 ROAD C,Glenvil,NE,68941,40.493889,-98.241111,305450.0,5,0,2024-01-02,42491,Brian,,,
100000120488,Fairfield Non-Stock Co-op Fertilizer Association,William Nejezchleb,9865 South Showboat blv,Pauline,NE,68941,40.464167,-98.343889,457000.0,5,0,2024-01-02,42491,Brian,,,
100000044025,"Prairieland FS, Inc - Perry","Prairieland Fs, Inc",Rt. 107 North,Perry,IL,62362,39.788333,-90.743889,138048.0,5,0,2024-04-08,42491,Brian,,,
100000109679,"C&S Wholesale Services, Inc. - Hammond","C&S Wholesale Grocers, Llc",3925 Highway 190 West,Hammond,LA,70401,30.500278,-90.514444,47000.0,5,0,2023-11-01,49312,Micah,,,
100000058411,"Perdue Farms Incorporated, Washington Facility",Perdue Farms Incorporated,65 S. 200 West,Washington,IN,47501,38.655278,-87.204167,58114.0,5,0,2022-02-25,31161,Brian,,,
100000072066,PRO Cooperative Inc. - Bradgate,Pro Cooperative Inc.,500 South Public Road,Bradgate,IA,50520,42.801092,-94.417532,350718.0,5,0,2024-06-12,42491,Brian,,,
100000136863,"DFA Dairy Brands Ice Cream, LLC dba Mayfield Ice C","Dfa Dairy Brands Ice Cream, Llc",126 Barber Court,Birmingham,AL,35209,33.458736,-86.836824,41000.0,5,0,2025-11-07,31152,Micah,,,
100000173466,Lebanon Elevator - South Plant,Midway Co-Op,South Highway 281 - South Plant,Lebanon,KS,66952,39.804444,-98.56,196000.0,5,0,2021-12-13,42491,Brian,,,
100000173493,Osborne Elevator - West Plant,Midway Co-Op,1251 West Highway 24,Osborne,KS,67473,39.451503,-98.721759,224000.0,5,0,2021-12-13,42491,Brian,,,
100000174401,"Beachner Grain, Inc. - NV","Beachner Grain, Inc.",15050 Hwy 47,Erie,KS,66733,37.515998,-95.268646,160000.0,5,0,2025-07-18,42451,Brian,,,
100000155949,CHEM GRO of ADRIAN,"Chem Gro, Inc.",1743 E CO RD 2200,DALLAS CITY,IL,62330,40.521925,-91.167187,1100000.0,5,0,2021-10-25,42491,Brian,,,
100000181082,"Nestle Prepared Foods Company - Jonesboro, AR",The Stouffer Corporation,One Nestle Way,Jonesboro,AR,72401,35.821389,-90.583889,45000.0,5,0,2022-01-20,311412,Micah,,,
100000181536,Nestle Prepared Foods Company,The Stouffer Corporation,2407 Great Dane Drive,Jonesboro,AR,72401,35.819569,-90.576883,21000.0,5,0,2021-08-05,49312,Micah,,,
100000072743,"PRO Cooperative, Inc. - Rolfe",Pro Cooperative Inc.,708 Broad Street,Rolfe,IA,50581,42.811405,-94.5334,842300.0,5,0,2025-09-15,42491,Brian,,,
100000084883,"Agricultural Services Inc., of Doniphan  NE","Agricultural Services Inc., Grand Island  Ne",101 East Pine Street,Doniphan,NE,68832,40.769711,-98.36908,350000.0,5,0,2021-11-09,42491,Brian,,,
100000156412,CHEM GRO of ELVASTON,"Chem Gro, Inc.",1440 E. US HIGHWAY 136,CARTHAGE,IL,62321,40.395476,-91.229238,230000.0,5,0,2021-10-25,42491,Brian,,,
100000162165,Nestle Prepared Foods Company,The Stouffer Corporation,9300 Jefferson Street,Streetsboro,OH,44241,41.244806,-81.377944,32000.0,5,0,2020-10-05,49312,Brian,,,
100000035062,GOLD STAR FS INC.- ALWOOD SERVICE CENTER,Gold Star Fs Inc.,2136 E490TH STREET,ALPHA,IL,61413,41.181667,-90.339694,710000.0,5,0,2024-11-01,44424,Brian,,,
100000028695,DG Distribution GA LLC,Dollar General Corporation,3569 International Park Drive SE,Atlanta,GA,30316,33.684503,-84.324657,16337.0,5,0,2022-03-11,49312,Micah,,,
100000021095,"Tri County FS, Inc.-Roodhouse","Tri County Fs, Inc.",1254 N. US Highway 67,Roodhouse,IL,62082,39.470833,-90.3825,6100000.0,5,0,2025-03-24,42491,Brian,,,
100000021139,"Tri County FS, Inc.-Jerseyville","Tri County Fs, Inc.",300 East County Road,Jerseyville,IL,62052,39.11,-90.313889,1460000.0,5,0,2025-03-24,42491,Brian,,,
100000021166,"Tri County FS, Inc.-Hardin","Tri County Fs, Inc.","County Highway # 1, South",Hardin,IL,62047,39.1125,-90.616944,310000.0,5,0,2025-03-24,42491,Brian,,,
100000176926,San Antonio Retail Support Center South,H. E. Butt Grocery Company,4300 Industry Park Drive,San Antonio,TX,78218,29.473611,-98.400556,12000.0,5,0,2024-04-01,49311,Micah,,,
100000174731,"The Pictsweet Company - Brownsville, TN Warehouse",The Pictsweet Company,2170 Anderson Avenue,Brownsville,TN,38012,35.55187,-89.240626,20512.0,5,0,2024-07-11,49312,Micah,,,
100000084909,Kanza Cooperative Association - Garden Plain,Kanza Cooperative Association,401 N. Main,Garden Plain,KS,67050,37.650592,-97.683715,490000.0,5,0,2025-06-20,42491,Brian,,,
100000085711,Kanza Cooperative Association - Anness,Kanza Cooperative Association,11430 Anness Road,Milton,KS,67601,37.481872,-97.728577,235000.0,5,0,2025-06-20,42491,Brian,,,
100000086603,Downs Elevator,Midway Co-Op,614 Railroad,Downs,KS,67437,39.5097655,-98.530046,136000.0,5,0,2021-12-13,42491,Brian,,,
100000086658,ANDALE,Kanza Cooperative Association,5742 N 247th West,ANDALE,KS,67001,37.785753,-97.625031,340457.0,5,0,2024-02-21,42491,Brian,,,
